step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER
160.0,CASH_OUT,125978.88,C435938017,52445.0,0.0,C2003468149,0.0,125978.88,0.0,0,1,0,0,0
571.0,PAYMENT,9486.32,C2072472804,368418.86,358932.54,M57045442,0.0,0.0,0.0,0,0,0,1,0
10.0,CASH_OUT,126663.05,C38246775,0.0,0.0,C663929766,3186687.27,3551725.34,0.0,0,1,0,0,0
280.0,CASH_OUT,303163.0,C1137802565,0.0,0.0,C52839400,349370.21,963769.04,0.0,0,1,0,0,0
298.0,CASH_OUT,169591.93,C1450265161,875.0,0.0,C350044428,259599.36,429191.29,0.0,0,1,0,0,0
214.0,CASH_OUT,195468.18,C749411412,163.0,0.0,C499406583,0.0,195468.18,0.0,0,1,0,0,0
305.0,CASH_OUT,449915.52,C498658489,54500.0,0.0,C1884426662,0.0,449915.52,0.0,0,1,0,0,0
306.0,TRANSFER,96582.24,C1142454042,150.0,0.0,C282582765,0.0,96582.24,0.0,0,0,0,0,1
301.0,TRANSFER,517289.98,C620689865,0.0,0.0,C2067371644,651547.17,1168837.15,0.0,0,0,0,0,1
286.0,PAYMENT,7095.11,C160028946,0.0,0.0,M202732122,0.0,0.0,0.0,0,0,0,1,0
351.0,TRANSFER,1090623.9,C213960283,230061.0,0.0,C1750313594,3258976.61,4349600.52,0.0,0,0,0,0,1
306.0,PAYMENT,7833.68,C101792924,0.0,0.0,M2087831443,0.0,0.0,0.0,0,0,0,1,0
379.0,PAYMENT,12413.28,C674731860,65213.34,52800.07,M12375082,0.0,0.0,0.0,0,0,0,1,0
17.0,CASH_OUT,164958.93,C1781319869,0.0,0.0,C2042233477,441899.45,606858.38,0.0,0,1,0,0,0
203.0,PAYMENT,2673.16,C305232705,6092.0,3418.84,M568132017,0.0,0.0,0.0,0,0,0,1,0
323.0,PAYMENT,17633.47,C1057991777,0.0,0.0,M754068311,0.0,0.0,0.0,0,0,0,1,0
239.0,PAYMENT,3470.55,C2059891412,51319.0,47848.45,M1360177235,0.0,0.0,0.0,0,0,0,1,0
306.0,TRANSFER,545920.35,C819985731,0.0,0.0,C1621497085,2773479.77,3319400.11,0.0,0,0,0,0,1
14.0,CASH_OUT,90201.9,C1514453767,0.0,0.0,C1144869775,347766.0,437967.9,0.0,0,1,0,0,0
305.0,CASH_OUT,220170.06,C1481549786,21299.0,0.0,C1732792259,244240.08,464410.14,0.0,0,1,0,0,0
226.0,CASH_IN,463461.15,C1977683429,1023918.68,1487379.83,C1718871948,595856.66,132395.5,0.0,1,0,0,0,0
164.0,CASH_OUT,176336.11,C1194300579,12280.0,0.0,C1615090866,0.0,176336.11,0.0,0,1,0,0,0
208.0,CASH_OUT,87183.42,C1979802544,0.0,0.0,C1005635954,206259.44,293442.87,0.0,0,1,0,0,0
690.0,CASH_OUT,252118.86,C1622389298,33062.0,0.0,C323917752,0.0,252118.86,0.0,0,1,0,0,0
257.0,PAYMENT,5211.53,C2035888926,18143.0,12931.47,M287314879,0.0,0.0,0.0,0,0,0,1,0
207.0,PAYMENT,7925.75,C1782167741,14708.0,6782.25,M2100789231,0.0,0.0,0.0,0,0,0,1,0
37.0,CASH_OUT,263006.0,C1530069365,788.0,0.0,C819832840,0.0,263006.0,0.0,0,1,0,0,0
20.0,CASH_OUT,227783.39,C643922813,139.0,0.0,C2111341894,157321.89,431480.61,0.0,0,1,0,0,0
9.0,PAYMENT,21212.81,C1122975715,583877.38,562664.58,M1570785303,0.0,0.0,0.0,0,0,0,1,0
253.0,PAYMENT,25282.9,C626587199,5033.0,0.0,M1408455104,0.0,0.0,0.0,0,0,0,1,0
202.0,CASH_IN,141089.89,C1529952998,425128.51,566218.4,C703993547,156651.69,15561.79,0.0,1,0,0,0,0
349.0,CASH_OUT,31494.46,C580956888,0.0,0.0,C1511961805,219273.76,250768.22,0.0,0,1,0,0,0
259.0,CASH_IN,149912.82,C1481017358,1401796.78,1551709.6,C1448049205,1116142.51,966229.69,0.0,1,0,0,0,0
153.0,CASH_OUT,247794.34,C2098256645,31058.0,0.0,C1966775471,0.0,247794.34,0.0,0,1,0,0,0
227.0,CASH_IN,65646.56,C1476123414,1506483.46,1572130.02,C1406139772,118150.77,52504.21,0.0,1,0,0,0,0
42.0,CASH_IN,413801.25,C336755101,61214.0,475015.25,C711902042,0.0,0.0,0.0,1,0,0,0,0
180.0,PAYMENT,20236.5,C1596331970,182932.36,162695.86,M522527917,0.0,0.0,0.0,0,0,0,1,0
359.0,PAYMENT,6622.31,C660516564,160.0,0.0,M901504218,0.0,0.0,0.0,0,0,0,1,0
397.0,TRANSFER,1367318.8,C1227623079,10113.0,0.0,C1479146576,3427180.25,4794499.06,0.0,0,0,0,0,1
13.0,PAYMENT,19835.18,C1752155997,60.0,0.0,M155569363,0.0,0.0,0.0,0,0,0,1,0
255.0,CASH_IN,95599.34,C1636234243,4876541.48,4972140.83,C497685840,383013.6,287414.25,0.0,1,0,0,0,0
371.0,CASH_IN,56502.93,C293006113,2412214.86,2468717.79,C436848306,1145387.55,1088884.62,0.0,1,0,0,0,0
590.0,CASH_OUT,100086.18,C1994188493,0.0,0.0,C738169337,413084.25,513170.43,0.0,0,1,0,0,0
38.0,CASH_OUT,110809.72,C1421508907,167.0,0.0,C937819227,990638.31,1293157.1,0.0,0,1,0,0,0
20.0,PAYMENT,104.85,C1172797004,270650.53,270545.69,M117481643,0.0,0.0,0.0,0,0,0,1,0
350.0,PAYMENT,6642.64,C2119265024,0.0,0.0,M909630240,0.0,0.0,0.0,0,0,0,1,0
234.0,PAYMENT,23377.57,C936247078,0.0,0.0,M993596551,0.0,0.0,0.0,0,0,0,1,0
235.0,TRANSFER,349351.46,C779322781,0.0,0.0,C1341616763,5678203.02,6027554.47,0.0,0,0,0,0,1
12.0,CASH_OUT,110300.97,C1922123047,2335.67,0.0,C1414581773,745456.58,855757.55,0.0,0,1,0,0,0
395.0,CASH_IN,35472.83,C759264436,9072675.5,9108148.32,C1332078630,247208.11,211735.28,0.0,1,0,0,0,0
138.0,CASH_OUT,194766.62,C2088604562,0.0,0.0,C602687696,2282880.86,2477647.49,0.0,0,1,0,0,0
20.0,CASH_OUT,135085.11,C551985046,0.0,0.0,C1920278726,143651.37,269283.55,0.0,0,1,0,0,0
328.0,TRANSFER,1585452.93,C1711107001,114801.0,0.0,C2002584608,164661.59,1750114.52,0.0,0,0,0,0,1
131.0,CASH_IN,407737.46,C1287142964,7442016.23,7849753.69,C562195832,4098880.72,3691143.26,0.0,1,0,0,0,0
333.0,PAYMENT,26598.33,C1983990006,25894.0,0.0,M250471246,0.0,0.0,0.0,0,0,0,1,0
355.0,CASH_IN,203596.34,C1696744701,6042290.96,6245887.3,C459472886,7910879.56,7707283.23,0.0,1,0,0,0,0
41.0,PAYMENT,26143.88,C570131481,0.0,0.0,M2002498898,0.0,0.0,0.0,0,0,0,1,0
204.0,PAYMENT,10616.33,C704802608,232744.95,222128.62,M1921032559,0.0,0.0,0.0,0,0,0,1,0
34.0,CASH_OUT,429054.5,C2091386055,0.0,0.0,C1999065087,2501706.54,3210850.08,0.0,0,1,0,0,0
14.0,CASH_IN,73838.65,C2087290179,3197824.76,3271663.4,C417147654,634268.34,622752.06,0.0,1,0,0,0,0
550.0,PAYMENT,10357.94,C778006488,256695.0,246337.06,M360838800,0.0,0.0,0.0,0,0,0,1,0
211.0,PAYMENT,7045.87,C136640910,38199.33,31153.46,M698675166,0.0,0.0,0.0,0,0,0,1,0
39.0,CASH_OUT,441104.46,C373608122,11194.0,0.0,C299689367,0.0,719333.51,0.0,0,1,0,0,0
551.0,PAYMENT,42511.95,C1037368413,0.0,0.0,M891441220,0.0,0.0,0.0,0,0,0,1,0
44.0,CASH_OUT,120517.1,C1893552781,0.0,0.0,C171294561,3173569.62,3294086.72,0.0,0,1,0,0,0
377.0,DEBIT,388.08,C1845646848,67731.68,67343.6,C914596548,318922.0,319310.08,0.0,0,0,1,0,0
301.0,TRANSFER,165848.47,C677908195,0.0,0.0,C855651853,464023.14,629871.61,0.0,0,0,0,0,1
141.0,PAYMENT,12800.06,C1022105363,9462.0,0.0,M1347167694,0.0,0.0,0.0,0,0,0,1,0
330.0,PAYMENT,2404.1,C1482667288,38606.0,36201.9,M1465481116,0.0,0.0,0.0,0,0,0,1,0
695.0,PAYMENT,518.72,C2079134230,43332.0,42813.28,M84150983,0.0,0.0,0.0,0,0,0,1,0
255.0,CASH_IN,176634.98,C1176346278,2636092.16,2812727.14,C1705088656,497859.79,321224.81,0.0,1,0,0,0,0
232.0,CASH_OUT,8672.37,C2076321,0.0,0.0,C251947889,259669.32,268341.69,0.0,0,1,0,0,0
249.0,PAYMENT,660.13,C547155103,181558.3,180898.18,M83824690,0.0,0.0,0.0,0,0,0,1,0
346.0,TRANSFER,1220870.62,C1407338870,11646.0,0.0,C734449091,301849.83,1522720.45,0.0,0,0,0,0,1
321.0,PAYMENT,37192.56,C731071624,51522.77,14330.2,M1848337375,0.0,0.0,0.0,0,0,0,1,0
358.0,PAYMENT,10128.43,C553839856,10299.0,170.57,M1732602949,0.0,0.0,0.0,0,0,0,1,0
249.0,CASH_OUT,60411.27,C2014003461,0.0,0.0,C728969522,661412.92,721824.2,0.0,0,1,0,0,0
331.0,PAYMENT,9357.78,C542473065,0.0,0.0,M1326790062,0.0,0.0,0.0,0,0,0,1,0
301.0,PAYMENT,48211.08,C1518434477,547790.38,499579.3,M183897255,0.0,0.0,0.0,0,0,0,1,0
166.0,PAYMENT,1034.62,C1849346689,20978.0,19943.38,M1205545204,0.0,0.0,0.0,0,0,0,1,0
187.0,CASH_IN,382727.58,C1606492523,11093.0,393820.58,C1001841442,0.0,0.0,0.0,1,0,0,0,0
36.0,CASH_OUT,80450.86,C311587994,2052.0,0.0,C1995516241,2452945.56,2533396.42,0.0,0,1,0,0,0
550.0,PAYMENT,23963.9,C1689939710,0.0,0.0,M46140608,0.0,0.0,0.0,0,0,0,1,0
354.0,CASH_OUT,34345.06,C1362482350,0.0,0.0,C143103274,1054870.16,1089215.22,0.0,0,1,0,0,0
211.0,CASH_IN,162779.82,C579161785,164452.63,327232.46,C332405538,326332.04,163552.22,0.0,1,0,0,0,0
119.0,CASH_IN,61096.14,C1398092232,17797.28,78893.42,C929598969,160948.69,99852.54,0.0,1,0,0,0,0
249.0,PAYMENT,11037.58,C1778578005,0.0,0.0,M216246250,0.0,0.0,0.0,0,0,0,1,0
393.0,PAYMENT,26782.72,C1104403084,755.0,0.0,M700331340,0.0,0.0,0.0,0,0,0,1,0
136.0,CASH_OUT,550.23,C175071478,114944.0,114393.77,C617052356,1894237.11,1894787.34,0.0,0,1,0,0,0
383.0,CASH_OUT,12064.64,C1773366831,439.0,0.0,C1615896192,0.0,12064.64,0.0,0,1,0,0,0
298.0,TRANSFER,713605.08,C1935762506,24251.0,0.0,C290814019,0.0,713605.08,0.0,0,0,0,0,1
403.0,CASH_OUT,358357.98,C1055256604,0.0,0.0,C1285862445,507995.5,866353.47,0.0,0,1,0,0,0
133.0,CASH_OUT,2102.32,C503464484,0.0,0.0,C117124228,13286.84,15389.16,0.0,0,1,0,0,0
232.0,CASH_OUT,225382.18,C1433516221,0.0,0.0,C37421905,562208.74,787590.92,0.0,0,1,0,0,0
178.0,CASH_IN,219264.3,C1009626603,1079490.54,1298754.83,C114839331,1633514.72,1414250.42,0.0,1,0,0,0,0
372.0,PAYMENT,1109.13,C590844634,234434.12,233324.99,M81236967,0.0,0.0,0.0,0,0,0,1,0
9.0,PAYMENT,8534.5,C2046470933,9085.0,550.5,M7130000,0.0,0.0,0.0,0,0,0,1,0
691.0,CASH_OUT,327490.64,C1754934464,25854.0,0.0,C228210937,0.0,327490.64,0.0,0,1,0,0,0
274.0,TRANSFER,419917.85,C1012850773,566.01,0.0,C64685574,673270.42,1093188.27,0.0,0,0,0,0,1
253.0,CASH_IN,779007.2,C1580161316,9926.0,788933.2,C1619577613,115357.7,0.0,0.0,1,0,0,0,0
180.0,CASH_IN,261842.0,C299720941,2814232.41,3076074.42,C1074717289,1789728.6,1527886.6,0.0,1,0,0,0,0
372.0,CASH_OUT,365258.79,C2008471520,166088.26,0.0,C255184794,409679.0,774937.78,0.0,0,1,0,0,0
322.0,CASH_OUT,303001.55,C903864207,0.0,0.0,C1962475063,2971893.46,3274895.01,0.0,0,1,0,0,0
211.0,TRANSFER,138921.48,C57576346,0.0,0.0,C1876273057,1068279.4,1207200.88,0.0,0,0,0,0,1
262.0,CASH_OUT,93237.7,C371639591,0.0,0.0,C1501171231,2323525.38,2416763.09,0.0,0,1,0,0,0
164.0,PAYMENT,2687.19,C112485624,11280.0,8592.81,M2139514079,0.0,0.0,0.0,0,0,0,1,0
573.0,CASH_IN,93821.53,C430509918,4157057.12,4250878.65,C1953360053,532456.26,438634.73,0.0,1,0,0,0,0
229.0,PAYMENT,37408.58,C880682505,7836.0,0.0,M68887563,0.0,0.0,0.0,0,0,0,1,0
687.0,PAYMENT,7095.93,C1069125022,0.0,0.0,M1915704578,0.0,0.0,0.0,0,0,0,1,0
209.0,TRANSFER,241725.84,C1968845616,716.0,0.0,C1171966944,126636.31,368362.16,0.0,0,0,0,0,1
354.0,CASH_OUT,170028.95,C246797168,0.0,0.0,C424337388,445762.79,615791.74,0.0,0,1,0,0,0
179.0,PAYMENT,10152.36,C866072202,0.0,0.0,M102408400,0.0,0.0,0.0,0,0,0,1,0
252.0,CASH_OUT,166017.12,C917066923,0.0,0.0,C1451586705,2314504.72,2480521.84,0.0,0,1,0,0,0
254.0,CASH_OUT,219167.97,C1810499439,21590.0,0.0,C1852393286,327912.57,547080.53,0.0,0,1,0,0,0
372.0,CASH_OUT,177914.77,C133795207,0.0,0.0,C2104243401,525143.68,703058.45,0.0,0,1,0,0,0
18.0,CASH_IN,8378.6,C758859612,7974382.36,7982760.96,C1410782806,1249474.12,1241095.52,0.0,1,0,0,0,0
138.0,CASH_OUT,209284.93,C1665419289,7092.0,0.0,C1790468334,20198.0,229482.93,0.0,0,1,0,0,0
20.0,CASH_IN,215720.42,C1019284498,319594.27,535314.69,C1914918292,288083.34,72362.92,0.0,1,0,0,0,0
307.0,CASH_OUT,209274.56,C972302180,50657.0,0.0,C1307394541,0.0,405990.25,0.0,0,1,0,0,0
567.0,CASH_OUT,264697.44,C1400378554,122977.0,0.0,C1488875022,126534.0,391231.44,0.0,0,1,0,0,0
276.0,CASH_IN,225859.53,C1624058432,266.0,226125.53,C1292147847,384972.82,159113.29,0.0,1,0,0,0,0
16.0,TRANSFER,44737.31,C1758445522,25032.0,0.0,C2063894416,85293.46,0.0,0.0,0,0,0,0,1
277.0,CASH_IN,102213.97,C2089655294,3822008.02,3924222.0,C314971194,523981.14,421767.17,0.0,1,0,0,0,0
154.0,TRANSFER,56252.99,C2536101,0.0,0.0,C1303365802,2595475.65,2651728.64,0.0,0,0,0,0,1
193.0,CASH_IN,260120.67,C450924123,250755.26,510875.93,C639773023,428387.57,168266.9,0.0,1,0,0,0,0
586.0,CASH_OUT,100849.25,C562390904,46415.5,0.0,C665046951,387313.13,488162.38,0.0,0,1,0,0,0
374.0,PAYMENT,13620.86,C1946158362,0.0,0.0,M2126169333,0.0,0.0,0.0,0,0,0,1,0
232.0,PAYMENT,34474.77,C1077179341,0.0,0.0,M1959881171,0.0,0.0,0.0,0,0,0,1,0
154.0,CASH_OUT,126606.81,C1631711141,18126.0,0.0,C1343302520,0.0,126606.81,0.0,0,1,0,0,0
20.0,CASH_OUT,360238.06,C1432408184,15067.0,0.0,C543925019,809888.81,1170126.87,0.0,0,1,0,0,0
332.0,CASH_OUT,138898.76,C465045413,50008.0,0.0,C1405589579,469790.78,608689.54,0.0,0,1,0,0,0
379.0,DEBIT,1538.59,C1245036260,876.0,0.0,C1031841806,61054.95,62593.53,0.0,0,0,1,0,0
326.0,CASH_OUT,352412.66,C2147462788,0.0,0.0,C135308256,630888.87,983301.53,0.0,0,1,0,0,0
210.0,CASH_IN,237520.47,C849680245,10468.0,247988.47,C1290601415,9665965.66,9428445.19,0.0,1,0,0,0,0
231.0,CASH_OUT,276851.46,C1762991881,21574.0,0.0,C1626619518,3479505.39,3756356.85,0.0,0,1,0,0,0
11.0,PAYMENT,3681.86,C1720735721,0.0,0.0,M1978955231,0.0,0.0,0.0,0,0,0,1,0
256.0,CASH_IN,70082.66,C1846339207,51951.0,122033.66,C978891290,66555.03,0.0,0.0,1,0,0,0,0
162.0,PAYMENT,19556.22,C2084584577,0.0,0.0,M240126552,0.0,0.0,0.0,0,0,0,1,0
133.0,TRANSFER,115192.23,C818009515,0.0,0.0,C917941085,530975.39,646167.61,0.0,0,0,0,0,1
211.0,PAYMENT,12629.85,C2080299988,47351.47,34721.62,M742431206,0.0,0.0,0.0,0,0,0,1,0
183.0,PAYMENT,1859.47,C533341080,77801.41,75941.94,M1994310211,0.0,0.0,0.0,0,0,0,1,0
184.0,CASH_OUT,48124.54,C941462077,45428.0,0.0,C1833322608,1915023.16,2007117.04,0.0,0,1,0,0,0
235.0,PAYMENT,3949.46,C1843187278,0.0,0.0,M1467652973,0.0,0.0,0.0,0,0,0,1,0
180.0,CASH_OUT,262896.38,C263998032,441575.0,178678.62,C1474354836,156966.07,419862.45,0.0,0,1,0,0,0
225.0,PAYMENT,35717.66,C1851990506,0.0,0.0,M337186386,0.0,0.0,0.0,0,0,0,1,0
135.0,CASH_IN,28594.35,C1031734479,1941292.07,1969886.42,C1214909867,330229.13,301634.78,0.0,1,0,0,0,0
186.0,CASH_OUT,148148.74,C154661297,59954.0,0.0,C105764637,3734970.4,3883119.14,0.0,0,1,0,0,0
17.0,CASH_OUT,43317.11,C2043521310,568005.49,524688.38,C1685286937,477176.69,520493.8,0.0,0,1,0,0,0
140.0,PAYMENT,16952.63,C1406436644,0.0,0.0,M883337565,0.0,0.0,0.0,0,0,0,1,0
487.0,PAYMENT,4135.71,C2040610564,30494.0,26358.29,M2032250938,0.0,0.0,0.0,0,0,0,1,0
17.0,CASH_IN,11529.63,C1711673429,7568698.13,7580227.76,C125306246,11844.0,314.37,0.0,1,0,0,0,0
162.0,CASH_IN,78144.64,C759546604,5590.0,83734.64,C995089835,0.0,0.0,0.0,1,0,0,0,0
232.0,CASH_OUT,46890.67,C2105481411,0.0,0.0,C461928482,2484358.1,2531248.77,0.0,0,1,0,0,0
567.0,CASH_OUT,213187.05,C698126553,50931.0,0.0,C8162808,0.0,213187.05,0.0,0,1,0,0,0
369.0,CASH_OUT,227747.69,C1037986922,0.0,0.0,C951560732,1083722.86,1311470.55,0.0,0,1,0,0,0
229.0,CASH_IN,274430.35,C85753587,2025726.65,2300157.01,C497877455,836360.17,561929.82,0.0,1,0,0,0,0
302.0,CASH_OUT,46720.94,C212866646,0.0,0.0,C1422657841,629634.38,676355.32,0.0,0,1,0,0,0
191.0,PAYMENT,2938.34,C1429212388,61726.0,58787.66,M322792340,0.0,0.0,0.0,0,0,0,1,0
42.0,CASH_OUT,555194.6,C109559489,154257.0,0.0,C1166894118,0.0,555194.6,0.0,0,1,0,0,0
332.0,CASH_IN,140126.16,C111214116,10184.0,150310.16,C1870673897,0.0,0.0,0.0,1,0,0,0,0
210.0,PAYMENT,31452.23,C1804013737,0.0,0.0,M428189949,0.0,0.0,0.0,0,0,0,1,0
178.0,CASH_OUT,107125.18,C1195399603,0.0,0.0,C263819295,161820.06,268945.25,0.0,0,1,0,0,0
687.0,PAYMENT,11372.75,C1596178806,0.0,0.0,M188229658,0.0,0.0,0.0,0,0,0,1,0
141.0,PAYMENT,12998.78,C629724374,19888.0,6889.22,M1312421292,0.0,0.0,0.0,0,0,0,1,0
375.0,PAYMENT,17850.94,C594047752,49589.0,31738.06,M827774649,0.0,0.0,0.0,0,0,0,1,0
133.0,CASH_IN,49366.79,C1582511828,21653.0,71019.79,C2068342276,0.0,0.0,0.0,1,0,0,0,0
416.0,PAYMENT,17695.99,C468137208,58220.27,40524.28,M737587946,0.0,0.0,0.0,0,0,0,1,0
347.0,PAYMENT,44966.05,C863947819,18362.95,0.0,M1748617682,0.0,0.0,0.0,0,0,0,1,0
407.0,PAYMENT,4895.62,C1829206419,142071.37,137175.76,M851339978,0.0,0.0,0.0,0,0,0,1,0
351.0,CASH_IN,18113.49,C960621435,760796.97,778910.45,C212861901,114673.17,96559.68,0.0,1,0,0,0,0
373.0,CASH_OUT,42785.72,C678985798,0.0,0.0,C614119425,137229.16,180014.88,0.0,0,1,0,0,0
405.0,PAYMENT,9511.18,C846383847,877.0,0.0,M845341254,0.0,0.0,0.0,0,0,0,1,0
12.0,CASH_OUT,300831.67,C683654909,103731.0,0.0,C17356939,0.0,838283.43,0.0,0,1,0,0,0
590.0,PAYMENT,14573.25,C543237270,0.0,0.0,M1005182307,0.0,0.0,0.0,0,0,0,1,0
402.0,TRANSFER,1109236.13,C2029007849,0.0,0.0,C1577156438,1558580.25,2667816.38,0.0,0,0,0,0,1
298.0,CASH_OUT,169822.22,C1291877227,0.0,0.0,C1115746691,2028009.82,2197832.04,0.0,0,1,0,0,0
332.0,PAYMENT,4428.17,C276486631,194932.82,190504.65,M1319780145,0.0,0.0,0.0,0,0,0,1,0
163.0,PAYMENT,5921.74,C1108184103,9940.0,4018.26,M1443066500,0.0,0.0,0.0,0,0,0,1,0
129.0,CASH_IN,115356.47,C1777639849,3050855.64,3166212.11,C672488580,2415097.02,2299740.55,0.0,1,0,0,0,0
44.0,PAYMENT,21776.13,C1695592767,11619.0,0.0,M1874244232,0.0,0.0,0.0,0,0,0,1,0
188.0,CASH_OUT,143956.82,C1959024747,0.0,0.0,C1126963000,4574107.9,4718064.71,0.0,0,1,0,0,0
495.0,CASH_IN,56476.71,C1248410943,1057829.69,1114306.4,C1105136605,134681.34,78204.63,0.0,1,0,0,0,0
139.0,CASH_IN,320565.23,C1337523455,1654383.73,1974948.97,C1887545112,937662.99,617097.76,0.0,1,0,0,0,0
153.0,TRANSFER,1084092.43,C663148259,0.0,0.0,C1313381818,1179602.94,2070891.54,0.0,0,0,0,0,1
44.0,CASH_IN,5314.52,C2126375029,117196.0,122510.52,C1598566168,172223.0,166908.47,0.0,1,0,0,0,0
372.0,CASH_OUT,280314.25,C1438671855,255809.0,0.0,C957032516,0.0,280314.25,0.0,0,1,0,0,0
353.0,CASH_OUT,193261.28,C1488613826,82387.0,0.0,C2054092682,63812.07,257073.35,0.0,0,1,0,0,0
36.0,CASH_IN,59605.96,C2120720459,5930994.44,5990600.4,C1152819967,398393.03,338787.07,0.0,1,0,0,0,0
134.0,PAYMENT,2252.03,C1438827738,134344.86,132092.83,M53328977,0.0,0.0,0.0,0,0,0,1,0
186.0,CASH_OUT,410306.43,C1255001885,5744.0,0.0,C998752668,0.0,462672.46,0.0,0,1,0,0,0
153.0,PAYMENT,9443.91,C736178961,96.0,0.0,M1106016325,0.0,0.0,0.0,0,0,0,1,0
41.0,CASH_OUT,97275.85,C1088698892,0.0,0.0,C1873767054,592676.29,689952.15,0.0,0,1,0,0,0
305.0,CASH_OUT,11309.34,C1378045197,0.0,0.0,C560824940,19137.39,30446.73,0.0,0,1,0,0,0
256.0,CASH_IN,716800.51,C1192439192,4385975.89,5102776.39,C796725392,2431040.58,1714240.07,0.0,1,0,0,0,0
203.0,PAYMENT,843.44,C1419899599,0.0,0.0,M67506020,0.0,0.0,0.0,0,0,0,1,0
158.0,CASH_OUT,176334.83,C374149213,78859.0,0.0,C29077752,341385.68,517720.51,0.0,0,1,0,0,0
358.0,CASH_OUT,104769.73,C210928271,35883.0,0.0,C496130843,1574404.92,1679174.66,0.0,0,1,0,0,0
232.0,CASH_IN,293499.13,C1312416354,759405.52,1052904.64,C1740699425,799429.58,505930.45,0.0,1,0,0,0,0
205.0,CASH_IN,69576.38,C1935586296,16770.0,86346.38,C726198580,326966.11,257389.73,0.0,1,0,0,0,0
495.0,CASH_IN,149732.05,C2033191122,134118.69,283850.74,C1067461953,1408272.36,1258540.32,0.0,1,0,0,0,0
157.0,CASH_IN,28776.09,C993261451,10729.0,39505.09,C694089336,23829.13,0.0,0.0,1,0,0,0,0
396.0,PAYMENT,502.93,C1742157150,55731.0,55228.07,M2107881977,0.0,0.0,0.0,0,0,0,1,0
283.0,CASH_OUT,286800.22,C130074880,0.0,0.0,C983414920,462250.35,749050.57,0.0,0,1,0,0,0
538.0,CASH_IN,70609.73,C1130367186,92119.0,162728.73,C2001433208,275862.5,205252.77,0.0,1,0,0,0,0
399.0,CASH_IN,182118.96,C2131367615,350158.75,532277.71,C781816895,441009.15,258890.18,0.0,1,0,0,0,0
403.0,CASH_OUT,419198.57,C508498047,0.0,0.0,C1457838039,792499.31,1211697.88,0.0,0,1,0,0,0
328.0,CASH_OUT,68310.33,C1581252060,0.0,0.0,C1489838672,194895.89,263206.22,0.0,0,1,0,0,0
288.0,TRANSFER,1749486.9,C1932208493,0.0,0.0,C1221658602,6049730.64,7799217.55,0.0,0,0,0,0,1
38.0,CASH_OUT,47981.59,C1738902750,8779.0,0.0,C106621920,890314.18,938295.77,0.0,0,1,0,0,0
299.0,PAYMENT,14308.6,C991543137,0.0,0.0,M818343915,0.0,0.0,0.0,0,0,0,1,0
15.0,CASH_OUT,67865.97,C2102593656,26747.0,0.0,C1920029189,151490.32,219356.29,0.0,0,1,0,0,0
15.0,CASH_IN,41062.59,C1954832962,1032.0,42094.59,C594175928,10429.0,0.0,0.0,1,0,0,0,0
234.0,PAYMENT,7703.58,C710537986,0.0,0.0,M434416944,0.0,0.0,0.0,0,0,0,1,0
324.0,TRANSFER,270076.35,C387695080,0.0,0.0,C1166422209,1623692.43,1893768.78,0.0,0,0,0,0,1
664.0,PAYMENT,18501.54,C2116446328,3787.0,0.0,M1777800506,0.0,0.0,0.0,0,0,0,1,0
181.0,CASH_IN,236982.48,C182197688,4877592.63,5114575.12,C1174455877,1001417.84,764435.36,0.0,1,0,0,0,0
225.0,CASH_OUT,184619.3,C1323849236,186.0,0.0,C1900973585,6903.42,191522.73,0.0,0,1,0,0,0
16.0,CASH_IN,296206.25,C253292451,37467.0,333673.25,C2046813275,21522.0,0.0,0.0,1,0,0,0,0
205.0,CASH_OUT,98399.1,C855782882,416969.0,318569.9,C222124760,0.0,98399.1,0.0,0,1,0,0,0
396.0,CASH_OUT,214065.5,C1419844599,52597.0,0.0,C554532993,0.0,214065.5,0.0,0,1,0,0,0
542.0,PAYMENT,14434.58,C1524997731,0.0,0.0,M1732333249,0.0,0.0,0.0,0,0,0,1,0
305.0,CASH_IN,351631.59,C2133452531,1331492.14,1683123.73,C582434359,10918004.91,10566373.32,0.0,1,0,0,0,0
297.0,CASH_IN,131701.86,C1559118244,7546.0,139247.86,C2133796688,0.0,0.0,0.0,1,0,0,0,0
131.0,CASH_OUT,50674.67,C146607716,21945.18,0.0,C366464627,814372.37,865047.04,0.0,0,1,0,0,0
369.0,PAYMENT,27534.96,C963185505,2.0,0.0,M856886370,0.0,0.0,0.0,0,0,0,1,0
396.0,CASH_IN,53921.33,C840943295,2846291.22,2900212.55,C528251376,1699626.63,1645705.3,0.0,1,0,0,0,0
596.0,CASH_IN,231707.83,C1270722582,103908.0,335615.83,C606394263,87269.23,0.0,0.0,1,0,0,0,0
277.0,CASH_OUT,139476.19,C1870661597,148845.89,9369.71,C2011718106,532067.94,671544.13,0.0,0,1,0,0,0
187.0,CASH_OUT,199245.29,C1731570975,10507.0,0.0,C85329737,352783.82,552029.12,0.0,0,1,0,0,0
10.0,PAYMENT,16591.52,C989609438,154746.66,138155.13,M1630687252,0.0,0.0,0.0,0,0,0,1,0
